Crime Latitude,Crime Longitude,Borough,Crime Type,Severity,Time of Crime,Time of Suspect Apprehension,Apprehension Location
51.513262,-0.098626,Islington,Burglary,Medium,2024-03-05 10:40:00,2024-03-06 13:40:00,"(51.512728, -0.097434)"
51.521363,-0.107522,City of London,Bicycle theft,Low,2024-06-27 12:52:00,2024-06-28 10:52:00,"(51.521153, -0.100961)"
51.482863,-0.09487,Westminster,Public order,Medium,2024-07-15 14:25:00,2024-07-17 04:25:00,"(51.515901, -0.102289)"
51.519705,-0.074248,Camden,Public order,Medium,2024-03-06 00:32:00,2024-03-06 10:32:00,"(51.488387, -0.108664)"
51.48995,-0.082877,Southwark,Burglary,Medium,2024-06-23 17:22:00,2024-06-25 17:22:00,"(51.523134, -0.092892)"
51.501288,-0.092749,City of London,Shoplifting,Low,2024-01-27 21:19:00,2024-01-29 08:19:00,"(51.487326, -0.072651)"
51.50151,-0.080184,Westminster,Robbery,High,2024-04-27 03:31:00,2024-04-27 04:31:00,"(51.528044, -0.086977)"
51.488327,-0.087724,City of London,Shoplifting,Low,2024-02-08 10:09:00,2024-02-09 12:09:00,"(51.51427, -0.086259)"
51.526842,-0.101673,Tower Hamlets,Bicycle theft,Low,2024-07-01 00:26:00,2024-07-02 18:26:00,"(51.51778, -0.073508)"
51.483279,-0.094119,Islington,Bicycle theft,Low,2024-10-04 03:43:00,2024-10-04 05:43:00,"(51.509188, -0.075517)"
51.497755,-0.086227,Westminster,Theft,Low,2024-03-25 08:36:00,2024-03-25 22:36:00,"(51.51468, -0.08652)"
51.490203,-0.099766,Islington,Drugs,Medium,2024-12-15 16:23:00,2024-12-16 13:23:00,"(51.503338, -0.085776)"
51.486745,-0.070697,Camden,Burglary,Medium,2024-02-16 06:06:00,2024-02-17 01:06:00,"(51.521456, -0.103986)"
51.482569,-0.08509,Hackney,Theft,Low,2024-11-22 23:53:00,2024-11-24 08:53:00,"(51.503972, -0.070903)"
51.527345,-0.077484,Islington,Burglary,Medium,2024-07-26 03:16:00,2024-07-26 15:16:00,"(51.524951, -0.088921)"
51.50893,-0.117811,City of London,Robbery,High,2024-10-28 17:32:00,2024-10-29 16:32:00,"(51.500392, -0.08777)"
51.513216,-0.07719,Camden,Shoplifting,Low,2024-09-02 14:06:00,2024-09-02 20:06:00,"(51.500806, -0.115943)"
51.511186,-0.103397,Hackney,Burglary,Medium,2024-01-11 16:36:00,2024-01-12 19:36:00,"(51.509864, -0.089802)"
51.487658,-0.071102,Camden,Bicycle theft,Low,2024-09-14 23:14:00,2024-09-16 19:14:00,"(51.519609, -0.093795)"
51.485375,-0.09319,Westminster,Robbery,High,2024-10-22 22:48:00,2024-10-24 05:48:00,"(51.520816, -0.116299)"
51.503728,-0.071134,Tower Hamlets,Violence and sexual offences,High,2024-11-23 05:41:00,2024-11-24 02:41:00,"(51.519814, -0.07754)"
51.495279,-0.080253,Tower Hamlets,Public order,Medium,2024-03-24 08:58:00,2024-03-25 13:58:00,"(51.506536, -0.083146)"
51.523019,-0.108568,City of London,Drugs,Medium,2024-02-03 00:19:00,2024-02-04 17:19:00,"(51.497656, -0.107655)"
51.519813,-0.11613,Southwark,Public order,Medium,2024-04-05 04:30:00,2024-04-06 03:30:00,"(51.527585, -0.078056)"
51.482514,-0.102995,Hackney,Bicycle theft,Low,2024-03-10 20:25:00,2024-03-11 14:25:00,"(51.499303, -0.075797)"
51.484868,-0.109828,Westminster,Violence and sexual offences,High,2024-12-01 11:09:00,2024-12-02 06:09:00,"(51.521648, -0.084594)"
51.494201,-0.07924,Tower Hamlets,Violence and sexual offences,High,2024-04-27 02:18:00,2024-04-28 12:18:00,"(51.519422, -0.112781)"
51.498884,-0.075174,Hackney,Bicycle theft,Low,2024-08-17 05:28:00,2024-08-17 13:28:00,"(51.529664, -0.097743)"
51.497105,-0.073692,Southwark,Violence and sexual offences,High,2024-04-12 20:02:00,2024-04-14 07:02:00,"(51.503688, -0.105143)"
51.486388,-0.09226,Tower Hamlets,Violence and sexual offences,High,2024-04-26 23:00:00,2024-04-27 16:00:00,"(51.52503, -0.071399)"
51.516587,-0.100756,Islington,Violence and sexual offences,High,2024-10-26 21:29:00,2024-10-28 17:29:00,"(51.529095, -0.114949)"
51.499909,-0.105045,Islington,Burglary,Medium,2024-07-24 10:48:00,2024-07-25 03:48:00,"(51.507715, -0.077884)"
51.522924,-0.075686,Tower Hamlets,Theft,Low,2024-12-12 06:58:00,2024-12-13 20:58:00,"(51.491271, -0.103146)"
51.527788,-0.077265,Camden,Theft,Low,2024-10-03 09:53:00,2024-10-03 10:53:00,"(51.480016, -0.076251)"
51.51616,-0.092444,City of London,Public order,Medium,2024-11-25 17:39:00,2024-11-26 23:39:00,"(51.494119, -0.092259)"
51.499865,-0.072457,Westminster,Theft,Low,2024-03-15 00:51:00,2024-03-15 10:51:00,"(51.504016, -0.10432)"
51.498272,-0.072453,City of London,Public order,Medium,2024-08-18 04:57:00,2024-08-19 12:57:00,"(51.509793, -0.106268)"
51.524076,-0.096856,Westminster,Burglary,Medium,2024-01-14 11:08:00,2024-01-14 14:08:00,"(51.50107, -0.091958)"
51.51514,-0.103023,Camden,Public order,Medium,2024-05-24 18:55:00,2024-05-25 03:55:00,"(51.526917, -0.096731)"
51.497695,-0.106881,City of London,Drugs,Medium,2024-12-04 02:16:00,2024-12-05 04:16:00,"(51.490089, -0.115072)"
51.486902,-0.118881,Tower Hamlets,Burglary,Medium,2024-08-20 11:39:00,2024-08-22 10:39:00,"(51.507894, -0.09242)"
51.518519,-0.07688,Camden,Public order,Medium,2024-10-27 12:34:00,2024-10-29 10:34:00,"(51.501305, -0.096925)"
51.49014,-0.094485,Camden,Shoplifting,Low,2024-07-21 23:09:00,2024-07-22 18:09:00,"(51.499982, -0.08773)"
51.488218,-0.07526,Hackney,Burglary,Medium,2024-08-22 20:03:00,2024-08-24 04:03:00,"(51.505262, -0.07384)"
51.524377,-0.073197,City of London,Public order,Medium,2024-04-24 01:51:00,2024-04-24 10:51:00,"(51.487914, -0.110224)"
51.501765,-0.107711,City of London,Robbery,High,2024-09-14 09:44:00,2024-09-15 15:44:00,"(51.487985, -0.083898)"
51.529138,-0.102294,Hackney,Violence and sexual offences,High,2024-05-10 08:43:00,2024-05-10 15:43:00,"(51.518365, -0.076988)"
51.523719,-0.107486,Hackney,Theft,Low,2024-08-07 12:59:00,2024-08-07 15:59:00,"(51.495926, -0.101988)"
51.521981,-0.090855,Westminster,Bicycle theft,Low,2024-07-24 00:17:00,2024-07-24 04:17:00,"(51.485697, -0.083303)"
51.49495,-0.074621,Camden,Burglary,Medium,2024-07-03 15:57:00,2024-07-05 00:57:00,"(51.482982, -0.103023)"
51.513867,-0.098074,Westminster,Violence and sexual offences,High,2024-08-24 08:35:00,2024-08-24 11:35:00,"(51.511391, -0.083574)"
51.526757,-0.098689,Tower Hamlets,Bicycle theft,Low,2024-10-15 10:25:00,2024-10-16 01:25:00,"(51.49797, -0.078193)"
51.490945,-0.105973,Hackney,Public order,Medium,2024-03-26 13:31:00,2024-03-27 07:31:00,"(51.504651, -0.110848)"
51.501914,-0.08415,Westminster,Public order,Medium,2024-12-25 13:24:00,2024-12-25 20:24:00,"(51.50954, -0.094251)"
51.497448,-0.088635,Camden,Robbery,High,2024-07-23 06:27:00,2024-07-24 07:27:00,"(51.498628, -0.117151)"
51.500685,-0.089219,Southwark,Bicycle theft,Low,2024-06-17 07:35:00,2024-06-18 03:35:00,"(51.523264, -0.086026)"
51.522522,-0.116163,Westminster,Violence and sexual offences,High,2024-12-18 14:18:00,2024-12-19 00:18:00,"(51.492593, -0.101621)"
51.524573,-0.104399,Camden,Drugs,Medium,2024-06-01 02:11:00,2024-06-01 18:11:00,"(51.513755, -0.098745)"
51.497906,-0.088585,Tower Hamlets,Shoplifting,Low,2024-08-28 23:17:00,2024-08-29 18:17:00,"(51.495735, -0.101083)"
51.502562,-0.083957,Hackney,Theft,Low,2024-02-11 22:27:00,2024-02-11 23:27:00,"(51.487463, -0.093168)"
51.489843,-0.09625,Hackney,Robbery,High,2024-09-18 04:29:00,2024-09-18 20:29:00,"(51.506666, -0.110908)"
51.488807,-0.101708,City of London,Robbery,High,2024-03-16 07:16:00,2024-03-16 19:16:00,"(51.48218, -0.110807)"
51.495253,-0.088829,Islington,Drugs,Medium,2024-09-20 10:25:00,2024-09-21 17:25:00,"(51.502751, -0.091956)"
51.526937,-0.077258,Tower Hamlets,Robbery,High,2024-12-22 19:23:00,2024-12-23 14:23:00,"(51.481405, -0.090911)"
51.511876,-0.117055,Westminster,Shoplifting,Low,2024-03-19 01:24:00,2024-03-20 17:24:00,"(51.513913, -0.075849)"
51.496971,-0.102846,Tower Hamlets,Burglary,Medium,2024-03-09 05:42:00,2024-03-11 05:42:00,"(51.502626, -0.077033)"
51.508775,-0.115958,Tower Hamlets,Robbery,High,2024-12-04 08:04:00,2024-12-04 09:04:00,"(51.490802, -0.085729)"
51.50526,-0.07979,City of London,Drugs,Medium,2024-07-28 00:35:00,2024-07-29 05:35:00,"(51.488922, -0.081181)"
51.498741,-0.099134,Tower Hamlets,Public order,Medium,2024-02-27 14:15:00,2024-02-28 01:15:00,"(51.529752, -0.105166)"
51.498965,-0.110889,Westminster,Robbery,High,2024-04-27 01:12:00,2024-04-28 02:12:00,"(51.488067, -0.113668)"
51.488297,-0.113542,Tower Hamlets,Theft,Low,2024-05-19 20:53:00,2024-05-20 08:53:00,"(51.487204, -0.081461)"
51.524693,-0.116211,Southwark,Robbery,High,2024-11-03 09:23:00,2024-11-04 23:23:00,"(51.511462, -0.11015)"
51.495071,-0.110456,Camden,Public order,Medium,2024-11-25 04:58:00,2024-11-26 09:58:00,"(51.512731, -0.100925)"
51.480361,-0.088195,Camden,Robbery,High,2024-07-19 03:35:00,2024-07-20 05:35:00,"(51.523786, -0.117783)"
51.502362,-0.073016,Hackney,Theft,Low,2024-10-28 11:26:00,2024-10-30 03:26:00,"(51.52514, -0.0775)"
51.495145,-0.097502,City of London,Shoplifting,Low,2024-07-25 07:40:00,2024-07-25 20:40:00,"(51.508976, -0.07414)"
51.506312,-0.100545,Hackney,Robbery,High,2024-03-06 16:23:00,2024-03-07 19:23:00,"(51.499334, -0.088458)"
51.490383,-0.113114,City of London,Robbery,High,2024-03-27 13:07:00,2024-03-28 10:07:00,"(51.515324, -0.078169)"
51.516168,-0.111735,Hackney,Bicycle theft,Low,2024-01-08 22:26:00,2024-01-10 15:26:00,"(51.517601, -0.117791)"
51.494752,-0.09841,Westminster,Burglary,Medium,2024-12-03 18:05:00,2024-12-05 12:05:00,"(51.513991, -0.070679)"
51.484091,-0.087198,Westminster,Shoplifting,Low,2024-04-24 04:05:00,2024-04-24 10:05:00,"(51.491362, -0.084737)"
51.510805,-0.079062,Hackney,Robbery,High,2024-07-20 18:11:00,2024-07-22 12:11:00,"(51.513126, -0.109079)"
51.520646,-0.101612,Hackney,Burglary,Medium,2024-04-02 07:23:00,2024-04-03 13:23:00,"(51.522594, -0.102076)"
51.526377,-0.099313,Westminster,Shoplifting,Low,2024-11-11 20:13:00,2024-11-12 23:13:00,"(51.526367, -0.091987)"
51.483581,-0.071525,Islington,Public order,Medium,2024-12-17 22:35:00,2024-12-18 16:35:00,"(51.526138, -0.071716)"
51.490976,-0.08689,Westminster,Burglary,Medium,2024-10-09 20:17:00,2024-10-11 20:17:00,"(51.507785, -0.105969)"
51.499257,-0.09281,Islington,Violence and sexual offences,High,2024-08-25 14:17:00,2024-08-25 22:17:00,"(51.529118, -0.094691)"
51.481933,-0.111158,Southwark,Shoplifting,Low,2024-07-04 22:00:00,2024-07-05 07:00:00,"(51.51071, -0.083526)"
51.499651,-0.085491,Hackney,Burglary,Medium,2024-07-24 23:31:00,2024-07-26 17:31:00,"(51.521432, -0.11748)"
51.499035,-0.118246,Camden,Theft,Low,2024-11-13 05:33:00,2024-11-14 06:33:00,"(51.525171, -0.092443)"
51.523743,-0.09778,Southwark,Robbery,High,2024-12-03 11:23:00,2024-12-04 09:23:00,"(51.481866, -0.09283)"
51.507636,-0.099497,City of London,Public order,Medium,2024-04-21 18:53:00,2024-04-22 23:53:00,"(51.520452, -0.097141)"
51.500049,-0.076393,Camden,Violence and sexual offences,High,2024-05-11 14:20:00,2024-05-12 15:20:00,"(51.502507, -0.115459)"
51.494949,-0.117589,Camden,Burglary,Medium,2024-08-18 10:31:00,2024-08-19 04:31:00,"(51.486676, -0.100194)"
51.50427,-0.11007,Tower Hamlets,Theft,Low,2024-06-19 00:34:00,2024-06-19 19:34:00,"(51.492757, -0.105521)"
51.524821,-0.071021,Islington,Burglary,Medium,2024-11-18 19:24:00,2024-11-20 18:24:00,"(51.506756, -0.073642)"
51.520868,-0.119811,City of London,Shoplifting,Low,2024-10-23 14:26:00,2024-10-25 04:26:00,"(51.51816, -0.089807)"
51.490584,-0.112585,Hackney,Burglary,Medium,2024-06-19 02:30:00,2024-06-19 19:30:00,"(51.501118, -0.119794)"
51.501989,-0.105295,Camden,Public order,Medium,2024-01-13 15:55:00,2024-01-14 08:55:00,"(51.515168, -0.091083)"
51.506928,-0.085126,Southwark,Violence and sexual offences,High,2024-11-10 08:35:00,2024-11-12 08:35:00,"(51.483958, -0.08861)"
51.506609,-0.114626,Tower Hamlets,Bicycle theft,Low,2024-10-17 01:31:00,2024-10-17 07:31:00,"(51.515476, -0.119116)"
51.5289,-0.085625,Islington,Bicycle theft,Low,2024-02-22 07:06:00,2024-02-24 01:06:00,"(51.521179, -0.102904)"
51.50281,-0.086985,Islington,Bicycle theft,Low,2024-11-02 07:44:00,2024-11-03 11:44:00,"(51.487, -0.084947)"
51.523721,-0.092296,Tower Hamlets,Shoplifting,Low,2024-06-11 04:26:00,2024-06-13 03:26:00,"(51.491031, -0.085478)"
51.496661,-0.101122,Camden,Violence and sexual offences,High,2024-12-04 18:38:00,2024-12-06 05:38:00,"(51.481614, -0.109751)"
51.52402,-0.07046,City of London,Burglary,Medium,2024-06-01 16:51:00,2024-06-03 15:51:00,"(51.526433, -0.094729)"
51.480555,-0.119832,City of London,Theft,Low,2024-06-07 19:35:00,2024-06-08 13:35:00,"(51.522238, -0.070724)"
51.481892,-0.098296,City of London,Bicycle theft,Low,2024-08-27 13:49:00,2024-08-28 09:49:00,"(51.516607, -0.073128)"
51.485527,-0.070065,Tower Hamlets,Violence and sexual offences,High,2024-09-28 16:53:00,2024-09-29 16:53:00,"(51.491554, -0.097928)"
51.493143,-0.10406,Westminster,Burglary,Medium,2024-09-28 17:55:00,2024-09-29 10:55:00,"(51.496416, -0.092307)"
51.50678,-0.108135,Tower Hamlets,Robbery,High,2024-07-26 06:20:00,2024-07-26 16:20:00,"(51.517385, -0.108108)"
51.519233,-0.071509,Westminster,Burglary,Medium,2024-05-11 06:08:00,2024-05-11 16:08:00,"(51.485325, -0.099147)"
51.50248,-0.118929,Westminster,Burglary,Medium,2024-08-18 16:40:00,2024-08-19 19:40:00,"(51.513718, -0.104116)"
51.51603,-0.101407,Westminster,Drugs,Medium,2024-01-24 17:22:00,2024-01-26 10:22:00,"(51.500693, -0.099108)"
51.484125,-0.105469,Southwark,Shoplifting,Low,2024-05-28 14:51:00,2024-05-28 19:51:00,"(51.528968, -0.110838)"
51.499342,-0.103506,Islington,Public order,Medium,2024-12-10 02:25:00,2024-12-10 09:25:00,"(51.481554, -0.106493)"
51.52731,-0.115051,City of London,Violence and sexual offences,High,2024-10-17 05:13:00,2024-10-18 21:13:00,"(51.512915, -0.111136)"
51.492166,-0.089165,Southwark,Burglary,Medium,2024-12-14 03:03:00,2024-12-14 09:03:00,"(51.480588, -0.1087)"
51.5139,-0.114904,Tower Hamlets,Bicycle theft,Low,2024-10-06 21:12:00,2024-10-07 22:12:00,"(51.505513, -0.105984)"
51.518891,-0.113693,Westminster,Bicycle theft,Low,2024-07-11 21:43:00,2024-07-12 03:43:00,"(51.482626, -0.119091)"
51.482825,-0.117024,Tower Hamlets,Bicycle theft,Low,2024-12-18 00:40:00,2024-12-18 19:40:00,"(51.524474, -0.116711)"
51.50772,-0.071341,Tower Hamlets,Drugs,Medium,2024-10-14 21:40:00,2024-10-14 22:40:00,"(51.480152, -0.082929)"
51.523674,-0.113522,Hackney,Robbery,High,2024-05-22 16:39:00,2024-05-24 01:39:00,"(51.50383, -0.080154)"
51.507083,-0.118517,City of London,Drugs,Medium,2024-12-05 18:23:00,2024-12-07 09:23:00,"(51.518093, -0.093166)"
51.510048,-0.10218,Camden,Theft,Low,2024-02-19 10:30:00,2024-02-20 15:30:00,"(51.487402, -0.075221)"
51.483557,-0.101821,Camden,Violence and sexual offences,High,2024-01-23 05:49:00,2024-01-24 22:49:00,"(51.525054, -0.110023)"
51.508166,-0.078894,Southwark,Bicycle theft,Low,2024-01-13 09:18:00,2024-01-13 11:18:00,"(51.481387, -0.07857)"
51.483715,-0.092753,Tower Hamlets,Robbery,High,2024-01-01 04:28:00,2024-01-01 13:28:00,"(51.484987, -0.081608)"
51.503574,-0.085695,Hackney,Burglary,Medium,2024-05-25 06:41:00,2024-05-27 06:41:00,"(51.503268, -0.078949)"
51.502945,-0.083021,Tower Hamlets,Bicycle theft,Low,2024-08-10 08:00:00,2024-08-10 20:00:00,"(51.496749, -0.102114)"
51.48121,-0.098832,Hackney,Bicycle theft,Low,2024-10-21 07:46:00,2024-10-21 22:46:00,"(51.505019, -0.076798)"
51.492864,-0.118262,City of London,Public order,Medium,2024-08-10 23:25:00,2024-08-11 22:25:00,"(51.497803, -0.108899)"
51.486854,-0.117135,Islington,Theft,Low,2024-10-27 03:07:00,2024-10-27 22:07:00,"(51.519072, -0.071217)"
51.49119,-0.104204,Islington,Public order,Medium,2024-10-07 00:22:00,2024-10-07 05:22:00,"(51.49331, -0.083945)"
51.521765,-0.090677,Southwark,Theft,Low,2024-03-27 05:02:00,2024-03-28 03:02:00,"(51.488063, -0.108504)"
51.493512,-0.108908,Islington,Shoplifting,Low,2024-08-03 02:18:00,2024-08-03 11:18:00,"(51.51998, -0.100477)"
51.511892,-0.077263,City of London,Violence and sexual offences,High,2024-03-01 06:13:00,2024-03-02 21:13:00,"(51.51462, -0.090035)"
51.488609,-0.112018,Tower Hamlets,Drugs,Medium,2024-01-28 16:59:00,2024-01-30 10:59:00,"(51.491063, -0.088598)"
51.526471,-0.119001,Hackney,Public order,Medium,2024-03-04 20:04:00,2024-03-04 22:04:00,"(51.481805, -0.107146)"
51.499719,-0.103412,Southwark,Public order,Medium,2024-08-08 19:41:00,2024-08-09 16:41:00,"(51.490706, -0.084294)"
51.481833,-0.085068,City of London,Public order,Medium,2024-12-11 17:57:00,2024-12-12 07:57:00,"(51.528807, -0.074144)"
51.501505,-0.085864,Islington,Bicycle theft,Low,2024-08-28 03:52:00,2024-08-28 22:52:00,"(51.501276, -0.113765)"
51.488867,-0.102415,Southwark,Drugs,Medium,2024-07-15 04:17:00,2024-07-15 15:17:00,"(51.524466, -0.113538)"
51.506044,-0.094941,Westminster,Drugs,Medium,2024-08-03 01:04:00,2024-08-04 11:04:00,"(51.529885, -0.080059)"
51.500325,-0.110987,Tower Hamlets,Public order,Medium,2024-01-21 09:30:00,2024-01-21 15:30:00,"(51.513747, -0.118174)"
51.519791,-0.08034,Southwark,Shoplifting,Low,2024-02-08 07:43:00,2024-02-08 20:43:00,"(51.517233, -0.074931)"
51.483585,-0.087456,Hackney,Bicycle theft,Low,2024-07-21 16:13:00,2024-07-23 13:13:00,"(51.489034, -0.104214)"
51.527261,-0.071822,City of London,Robbery,High,2024-09-12 05:10:00,2024-09-13 09:10:00,"(51.525723, -0.111461)"
51.503342,-0.108853,Hackney,Public order,Medium,2024-07-03 03:36:00,2024-07-03 20:36:00,"(51.505062, -0.088595)"
51.518112,-0.119268,Hackney,Public order,Medium,2024-10-15 19:36:00,2024-10-17 13:36:00,"(51.520092, -0.097391)"
51.500179,-0.081478,City of London,Shoplifting,Low,2024-09-27 08:36:00,2024-09-28 20:36:00,"(51.520588, -0.082742)"
51.523459,-0.09886,City of London,Shoplifting,Low,2024-12-08 04:22:00,2024-12-08 23:22:00,"(51.524986, -0.080555)"
51.504308,-0.071093,Camden,Robbery,High,2024-06-12 15:35:00,2024-06-12 20:35:00,"(51.503159, -0.118188)"
51.505819,-0.11328,Hackney,Shoplifting,Low,2024-11-06 08:07:00,2024-11-07 02:07:00,"(51.485872, -0.095018)"
51.504309,-0.099736,Westminster,Public order,Medium,2024-02-20 18:08:00,2024-02-21 21:08:00,"(51.512055, -0.097755)"
51.499189,-0.110609,Hackney,Shoplifting,Low,2024-06-02 21:18:00,2024-06-03 13:18:00,"(51.491714, -0.076609)"
51.524321,-0.095589,Southwark,Theft,Low,2024-10-25 20:24:00,2024-10-27 17:24:00,"(51.526811, -0.070032)"
51.502596,-0.111947,Hackney,Robbery,High,2024-10-21 23:24:00,2024-10-22 05:24:00,"(51.507658, -0.116251)"
51.524872,-0.087912,Westminster,Public order,Medium,2024-02-03 01:13:00,2024-02-03 06:13:00,"(51.488922, -0.074789)"
51.510495,-0.072594,Westminster,Violence and sexual offences,High,2024-09-23 07:06:00,2024-09-23 16:06:00,"(51.483229, -0.102445)"
51.520517,-0.1189,Hackney,Bicycle theft,Low,2024-12-24 01:39:00,2024-12-25 13:39:00,"(51.527313, -0.076238)"
51.510885,-0.088445,Westminster,Bicycle theft,Low,2024-03-07 02:53:00,2024-03-08 05:53:00,"(51.516742, -0.115003)"
51.511244,-0.119381,Tower Hamlets,Drugs,Medium,2024-03-15 06:47:00,2024-03-16 00:47:00,"(51.497841, -0.082731)"
51.523848,-0.101164,City of London,Theft,Low,2024-09-24 13:38:00,2024-09-26 00:38:00,"(51.519938, -0.083172)"
51.504636,-0.089777,Westminster,Bicycle theft,Low,2024-12-03 14:50:00,2024-12-04 09:50:00,"(51.490148, -0.094795)"
51.512799,-0.070677,City of London,Burglary,Medium,2024-07-22 01:38:00,2024-07-23 23:38:00,"(51.484174, -0.0994)"
51.527231,-0.084743,Camden,Shoplifting,Low,2024-01-26 08:53:00,2024-01-26 16:53:00,"(51.515676, -0.105718)"
51.507592,-0.119004,Camden,Theft,Low,2024-05-17 03:45:00,2024-05-18 11:45:00,"(51.522277, -0.089339)"
51.518073,-0.086214,Tower Hamlets,Public order,Medium,2024-05-06 20:06:00,2024-05-07 13:06:00,"(51.52339, -0.103461)"
51.526727,-0.083507,Westminster,Shoplifting,Low,2024-07-26 19:52:00,2024-07-27 02:52:00,"(51.493167, -0.116615)"
51.483926,-0.098696,Camden,Violence and sexual offences,High,2024-11-08 09:56:00,2024-11-08 13:56:00,"(51.500087, -0.099001)"
51.49584,-0.10957,Hackney,Violence and sexual offences,High,2024-07-22 20:15:00,2024-07-24 03:15:00,"(51.506358, -0.11217)"
51.529742,-0.072443,City of London,Drugs,Medium,2024-05-11 20:07:00,2024-05-13 03:07:00,"(51.493011, -0.078593)"
51.522831,-0.118503,Camden,Public order,Medium,2024-04-19 21:22:00,2024-04-21 05:22:00,"(51.49621, -0.099051)"
51.498468,-0.070062,Westminster,Public order,Medium,2024-02-01 06:23:00,2024-02-02 07:23:00,"(51.520687, -0.093393)"
51.496153,-0.077554,Hackney,Violence and sexual offences,High,2024-01-04 14:13:00,2024-01-05 09:13:00,"(51.482636, -0.110473)"
51.498296,-0.091108,Tower Hamlets,Shoplifting,Low,2024-09-02 16:22:00,2024-09-03 05:22:00,"(51.498621, -0.079552)"
51.490516,-0.085887,Camden,Shoplifting,Low,2024-07-12 06:02:00,2024-07-13 09:02:00,"(51.505169, -0.114663)"
51.51037,-0.116701,Westminster,Public order,Medium,2024-04-14 17:10:00,2024-04-16 04:10:00,"(51.482603, -0.104733)"
51.495959,-0.084498,Islington,Violence and sexual offences,High,2024-11-10 14:03:00,2024-11-11 21:03:00,"(51.52726, -0.078637)"
51.521998,-0.110105,Tower Hamlets,Shoplifting,Low,2024-04-02 04:08:00,2024-04-04 01:08:00,"(51.509309, -0.077124)"
51.521183,-0.079482,City of London,Theft,Low,2024-03-24 14:48:00,2024-03-26 09:48:00,"(51.519572, -0.074964)"
51.524498,-0.118302,City of London,Shoplifting,Low,2024-02-18 00:00:00,2024-02-19 01:00:00,"(51.507521, -0.070799)"
51.483867,-0.105927,Tower Hamlets,Public order,Medium,2024-02-05 12:07:00,2024-02-06 18:07:00,"(51.509443, -0.080465)"
51.499366,-0.106178,Camden,Shoplifting,Low,2024-05-11 21:45:00,2024-05-13 06:45:00,"(51.487265, -0.087103)"
51.514684,-0.080326,Camden,Drugs,Medium,2024-01-21 14:01:00,2024-01-21 22:01:00,"(51.527422, -0.10354)"
51.507288,-0.0708,Camden,Shoplifting,Low,2024-10-18 08:00:00,2024-10-18 22:00:00,"(51.501228, -0.087182)"
51.49762,-0.110392,Islington,Bicycle theft,Low,2024-12-11 11:57:00,2024-12-11 17:57:00,"(51.496218, -0.083636)"
51.483763,-0.08539,Hackney,Burglary,Medium,2024-07-13 09:36:00,2024-07-14 02:36:00,"(51.50663, -0.070415)"
51.504652,-0.116623,Westminster,Violence and sexual offences,High,2024-11-11 11:27:00,2024-11-12 22:27:00,"(51.494802, -0.078266)"
51.514689,-0.095679,City of London,Bicycle theft,Low,2024-07-18 08:18:00,2024-07-19 00:18:00,"(51.512889, -0.108162)"
51.48568,-0.070516,Tower Hamlets,Robbery,High,2024-12-15 23:44:00,2024-12-16 09:44:00,"(51.507527, -0.079346)"
51.51229,-0.074102,City of London,Burglary,Medium,2024-01-12 17:04:00,2024-01-12 23:04:00,"(51.516835, -0.070314)"
51.500843,-0.112943,Westminster,Violence and sexual offences,High,2024-04-18 05:23:00,2024-04-18 23:23:00,"(51.492074, -0.083098)"
51.52317,-0.098018,Hackney,Drugs,Medium,2024-10-04 18:24:00,2024-10-06 00:24:00,"(51.517651, -0.080563)"
51.482536,-0.091969,Hackney,Public order,Medium,2024-11-19 04:38:00,2024-11-20 05:38:00,"(51.528689, -0.114815)"
51.497226,-0.117838,City of London,Shoplifting,Low,2024-11-05 18:28:00,2024-11-07 01:28:00,"(51.520688, -0.106192)"
51.520459,-0.101333,Islington,Violence and sexual offences,High,2024-03-14 18:24:00,2024-03-15 10:24:00,"(51.486388, -0.071399)"
51.491688,-0.112645,Tower Hamlets,Bicycle theft,Low,2024-08-23 20:27:00,2024-08-24 03:27:00,"(51.502974, -0.098023)"
51.493392,-0.095188,Southwark,Drugs,Medium,2024-03-25 08:04:00,2024-03-26 16:04:00,"(51.515374, -0.113451)"
51.517926,-0.118246,City of London,Violence and sexual offences,High,2024-02-24 17:13:00,2024-02-24 19:13:00,"(51.507767, -0.109857)"
51.511058,-0.113177,Southwark,Drugs,Medium,2024-10-05 11:41:00,2024-10-06 08:41:00,"(51.522822, -0.082433)"
51.525666,-0.085493,Southwark,Public order,Medium,2024-05-05 01:00:00,2024-05-05 13:00:00,"(51.48127, -0.090744)"
51.515773,-0.09662,Hackney,Violence and sexual offences,High,2024-12-14 22:27:00,2024-12-15 12:27:00,"(51.495462, -0.112343)"
51.511174,-0.099221,City of London,Bicycle theft,Low,2024-10-09 01:16:00,2024-10-10 06:16:00,"(51.492351, -0.074592)"
51.525857,-0.10834,Tower Hamlets,Theft,Low,2024-07-09 15:33:00,2024-07-10 23:33:00,"(51.503369, -0.097153)"
51.518523,-0.098608,Southwark,Public order,Medium,2024-06-06 01:31:00,2024-06-07 00:31:00,"(51.52144, -0.071853)"
51.497995,-0.100158,Hackney,Violence and sexual offences,High,2024-12-27 21:20:00,2024-12-29 19:20:00,"(51.525641, -0.083032)"
51.51205,-0.077442,City of London,Shoplifting,Low,2024-12-11 04:29:00,2024-12-13 02:29:00,"(51.48796, -0.091396)"
